id,name,latitude,longitude,country_code,timezone,address
60c0a6b8-7f72-11f0-85cb-325096b39f47,Ekenässjön station,57.48927,15.019608,SE,Europe/Stockholm,"Ekenässjön, Allégatan, 574 50 Ekenässjön, Sweden"
60c0a6f4-7f72-11f0-ac6a-325096b39f47,Embrach-Rorbas,47.5205840000,8.5870710000,CH,Europe/Zurich,"Embrach-Rorbas, Bahnstrasse 4, 8424 Embrach, Switzerland"
60c0a7e4-7f72-11f0-8454-325096b39f47,Emden Hbf,53.369011,7.19501,DE,Europe/Berlin,"Emden Hauptbahnhof, Bahnhofsplatz 11, 26721 Emden, Germany"
60c0a820-7f72-11f0-b343-325096b39f47,Enchenberg,49.01614,7.33372,FR,Europe/Paris,"Enchenberg, GES, France"
60c0a866-7f72-11f0-97da-325096b39f47,Enfield Town,51.651524,-0.078891,GB,Europe/London,"Enfield Town, London, ENG, United Kingdom"
60c0a8a2-7f72-11f0-80ad-325096b39f47,Engelberg Bahnhof,46.819389,8.402828,CH,Europe/Zurich,"Engelberg Bahnhof, Bahnhofstrasse, 6390 Engelberg, Switzerland"
60c0a8de-7f72-11f0-84d2-325096b39f47,Epsom Station,51.334339,-0.268756,GB,Europe/London,"Epsom Railway Station, Epsom and Ewell, KT19 8AT, United Kingdom"
60c0a91a-7f72-11f0-804c-325096b39f47,Erfurt Hbf,50.972549,11.038501,DE,Europe/Berlin,"Erfurt Hbf Fußgängerbrücke, Stauffenbergallee, 99085 Erfurt, Germany"
60c0a956-7f72-11f0-8eba-325096b39f47,Erlenbach ZH Bahnhof,47.305805,8.591233,CH,Europe/Zurich,"Erlenbach (ZH) Bahnhof, Bahnhofstrasse, 8703 Erlenbach (ZH), Switzerland"
60c0a992-7f72-11f0-815b-325096b39f47,Ermont-Halte,48.98980,2.26323,FR,Europe/Paris,"Ermont Halte, Boulevard Pasteur, 95120 Ermont, France"
60c0a9ce-7f72-11f0-bdbe-325096b39f47,Erstfeld,46.8210430000,8.6509570000,CH,Europe/Zurich,"Erstfeld, UR, Switzerland"
60c0aa0a-7f72-11f0-a031-325096b39f47,Ervy-le-Châtel,48.0333330000,3.9166670000,FR,Europe/Paris,"Ervy-le-Châtel, GES, France"
60c0aa50-7f72-11f0-98d3-325096b39f47,Esens Bahnhofstraße,53.637186,7.612946,DE,Europe/Berlin,"Bahnhofstraße, 26427 Esens, Germany"
60c0aa8c-7f72-11f0-a510-325096b39f47,Essen Hbf,51.451351,7.014795,DE,Europe/Berlin,"Essen Hauptbahnhof, Am Hauptbahnhof, 45127 Essen, Germany"
60c0aabe-7f72-11f0-9d72-325096b39f47,Eu,50.0541988,1.416837,FR,Europe/Paris,
60c0aafa-7f72-11f0-95d3-325096b39f47,Eurville,48.5828713,5.0449583,FR,Europe/Paris,"Eurville (Val-de-Saâne), NOR, France"
60c0ab40-7f72-11f0-831e-325096b39f47,Évian-les-Bains,46.397915,6.577457,FR,Europe/Paris,"Évian-les-Bains, ARA, France"
60c0ab7c-7f72-11f0-a268-325096b39f47,Évry-Val-de-Seine,48.63442,2.45209,FR,Europe/Paris,"Évry Val de Seine, Rue Robert Pissonnier, 91000 Évry, France"
60c0abb8-7f72-11f0-9839-325096b39f47,Ewell West,51.349445,-0.256711,GB,Europe/London,"Stoneleigh, Epsom and Ewell, SRY, ENG, United Kingdom"
60c0abf4-7f72-11f0-b53f-325096b39f47,Exeter Central,50.726471,-3.532973,GB,Europe/London,"Exeter Central, Queen Street, Exeter, EX4 3SB, United Kingdom"
60c0ac30-7f72-11f0-a71a-325096b39f47,Falkirk High,55.991863,-3.792276,GB,Europe/London,"Falkirk F.C., Stadium Way, Laurieston, FK2 9EE, United Kingdom"
60c0ac6c-7f72-11f0-b070-325096b39f47,Falmouth Town,50.148392,-5.065443,GB,Europe/London,"Falmouth STW Falmouth, Falmouth, TR11 4NG, United Kingdom"
60c0aca8-7f72-11f0-82f9-325096b39f47,Farébersviller,49.1181603,6.8618926,FR,Europe/Paris,"Farébersviller, GES, France"
60c0ace4-7f72-11f0-9933-325096b39f47,Farnborough Main,51.296471,-0.756436,GB,Europe/London,"Rushmoor, GU14 8AR, United Kingdom"
60c0ad20-7f72-11f0-8847-325096b39f47,Farschviller,49.0878773,6.9080815,FR,Europe/Paris,"Farschviller (Farschviller), MO, France"
60c0ad5c-7f72-11f0-bf3a-325096b39f47,Fehraltorf Bahnhof,47.385431,8.749965,CH,Europe/Zurich,"Bahnhof Fehraltorf, 8320 Fehraltorf, Switzerland"
60c0ad98-7f72-11f0-878c-325096b39f47,Fénétrange,48.8500000000,7.0166670000,FR,Europe/Paris,"Fénétrange, GES, France"
60c0adde-7f72-11f0-9e74-325096b39f47,Ferney Centre,46.2585770000,6.1106300000,FR,Europe/Paris,"Ferney-Centre, Voie BHNS, 01210 Ferney-Voltaire, France"
60c0ae1a-7f72-11f0-9e65-325096b39f47,Fiesch,46.4030450000,8.1326120000,CH,Europe/Zurich,"Fiesch, Wallis, Switzerland"
60c0ae56-7f72-11f0-a8e5-325096b39f47,Figeac,44.603515,2.037355,FR,Europe/Paris,"Figeac (Figeac), LO, France"
60c0ae92-7f72-11f0-9ad5-325096b39f47,Figueres—Vilafant,42.26478,2.943023,ES,Europe/Madrid,"Figueres Vilafant, Camí vell d'Avinyonet, 17740 Vilafant, Spain"
60c0aece-7f72-11f0-86d4-325096b39f47,Filisur,46.6753010000,9.6822720000,CH,Europe/Zurich,"Filisur (Bergün Filisur), Grisons, Switzerland"
60c0af0a-7f72-11f0-86af-325096b39f47,Firenze Santa Maria Novella,43.77681,11.247806,IT,Europe/Rome,"Piazza Firenze, 95038 Santa Maria di Licodia CT, Italy"
60c0af46-7f72-11f0-b0ab-325096b39f47,Flawil,47.4152840000,9.1896630000,CH,Europe/Zurich,"Flawil, St. Gallen, Switzerland"
60c0af82-7f72-11f0-907d-325096b39f47,Flüelen,46.9017210000,8.6242950000,CH,Europe/Zurich,"Flüelen, UR, Switzerland"
60c0afbe-7f72-11f0-8a8a-325096b39f47,Flums,47.0966170000,9.3479270000,CH,Europe/Zurich,"Flums, St. Gallen, Switzerland"
60c0affa-7f72-11f0-b250-325096b39f47,Folkestone Central,51.082985,1.168331,GB,Europe/London,"Folkestone, Kent, ENG, United Kingdom"
60c0b036-7f72-11f0-8a3d-325096b39f47,Font-Romeu-Odeillo-Via,42.4912317,2.0383917,FR,Europe/Paris,"Font-Romeu-Odeillo-Via, OCC, France"
60c0b072-7f72-11f0-8814-325096b39f47,Fontenay-le-Comte,46.46785957735250,-0.809592604637146,FR,Europe/Paris,"Fontenay-Le-Comte (Fontenay-le-Comte), VD, France"
60c0b0ae-7f72-11f0-a1bd-325096b39f47,Forbach,49.1892278,6.9013184,FR,Europe/Paris,"Forbach, GES, France"
60c0b0ea-7f72-11f0-9e48-325096b39f47,Frankfurt (Main) Hbf,50.107149,8.663785,DE,Europe/Berlin,"Frankfurt (Main) Hauptbahnhof, Mannheimer Straße, 60329 Frankfurt, Germany"
60c0b126-7f72-11f0-ac25-325096b39f47,Frauenfeld Bahnhof,47.557997,8.896767,CH,Europe/Zurich,"Mobility Frauenfeld Bahnhof, Bahnhofstrasse, 8500 Frauenfeld, Switzerland"
60c0b162-7f72-11f0-bcb1-325096b39f47,Freiburg (Breisgau) Hbf,47.997690269936300,7.841593623161320,DE,Europe/Berlin,"Freiburg (Breisgau) Hauptbahnhof, Bismarckallee 5-7, 79098 Freiburg im Breisgau, Germany"
60c0b19e-7f72-11f0-be2f-325096b39f47,Freudenstadt Hbf,48.460325,8.428807,DE,Europe/Berlin,"Freudenstadt Hauptbahnhof Steig 3, Bahnhofstraße, 72250 Freudenstadt, Germany"
60c0b1da-7f72-11f0-957b-325096b39f47,Frick,47.5072980000,8.0131280000,CH,Europe/Zurich,"Frick, AG, Switzerland"
60c0b216-7f72-11f0-a0f4-325096b39f47,Friedrichshafen Stadt,47.65322,9.473902,DE,Europe/Berlin,"ZF Friedrichshafen, 40300 Dusseldorf, Germany"
60c0b252-7f72-11f0-94c7-325096b39f47,Fronville,48.4001829,5.1564405,FR,Europe/Paris,"Fronville (Fronville), HM, France"
60c0b28e-7f72-11f0-9c23-325096b39f47,Frutigen,46.5887080000,7.6516090000,CH,Europe/Zurich,"Frutigen, BE, Switzerland"
60c0b2ca-7f72-11f0-89a4-325096b39f47,Fürgangen-Bellwald,46.4118720000,8.1524160000,CH,Europe/Zurich,"Luftseilbahn Fürgangen-Bellwald, Furkastrasse, 3997 Bellwald, Switzerland"
60c0b306-7f72-11f0-a7c3-325096b39f47,Fürth (Bay) Hbf,49.469706,10.989987,DE,Europe/Berlin,"Fürth (Bayern) Hauptbahnhof, Karolinenstraße, 90763 Fürth, Germany"
60c0b342-7f72-11f0-a91c-325096b39f47,Gainsborough Central,53.399574,-0.769674,GB,Europe/London,"Gainsborough College, West Lindsey, DN21 2AU, United Kingdom"
60c0b37e-7f72-11f0-9f53-325096b39f47,Gelsenkirchen Hbf,51.505016,7.102583,DE,Europe/Berlin,"Gelsenkirchen Hauptbahnhof/ZOB, Bahnhofsvorplatz, 45879 Gelsenkirchen, Germany"
60c0b3ba-7f72-11f0-9f81-325096b39f47,Genève,46.208942,6.145262,CH,Europe/Zurich,"Geneva, Switzerland"
60c0b3ec-7f72-11f0-8e21-325096b39f47,Genova Piazza Principe,44.417507,8.922072,IT,Europe/Rome,"Genova Piazza Principe, Piazza Acquaverde, 16126 Genoa GE, Italy"
60c0b428-7f72-11f0-9eb7-325096b39f47,Gent-Sint-Pieters,51.0356270000,3.7106120000,BE,Europe/Brussels,"Gent-Sint-Pieters, Koningin Maria Hendrikaplein 1, 9000 Ghent, Belgium"
60c0b464-7f72-11f0-9f11-325096b39f47,Gera Hbf,50.883421,12.077088,DE,Europe/Berlin,"Gera Hauptbahnhof, Bahnhofstraße, 07545 Gera, Germany"
60c0b4a0-7f72-11f0-bf7d-325096b39f47,Gex Centre,46.33204691423480,6.058391332626340,FR,Europe/Paris,"Gex - Centre, Avenue de la Gare, 01170 Gex, France"
60c0b4e6-7f72-11f0-b375-325096b39f47,Giswil,46.8365320000,8.1863050000,CH,Europe/Zurich,"Giswil (Giswil), OW, Switzerland"
60c0b522-7f72-11f0-a496-325096b39f47,Givors Ville,45.584948,4.766086,FR,Europe/Paris,"Givors, Rue Beyle Stendhal, 38340 Voreppe, France"
60c0b55e-7f72-11f0-aae6-325096b39f47,Glarus,47.0399220000,9.0715630000,CH,Europe/Zurich,"Glarus, Switzerland"
60c0b59a-7f72-11f0-a731-325096b39f47,Glasgow Central,55.860157,-4.259208,GB,Europe/London,"Glasgow Central, Glasgow, GLG, SCT, United Kingdom"
60c0b5d6-7f72-11f0-9e4c-325096b39f47,Glattbrugg Bahnhof,47.430602,8.559474,CH,Europe/Zurich,"Glattbrugg, Bahnhofplatz 1, 8152 Glattbrugg, Switzerland"
60c0b612-7f72-11f0-a308-325096b39f47,Glattfelden,47.5485760000,8.5240390000,CH,Europe/Zurich,"Glattfelden, Zurich, Switzerland"
60c0b64e-7f72-11f0-8c44-325096b39f47,Goppenstein,46.3677440000,7.7550200000,CH,Europe/Zurich,"Goppenstein, Wallis, Switzerland"
60c0b694-7f72-11f0-9c6e-325096b39f47,Gorizia Centrale,45.933305,13.606935,IT,Europe/Rome,"Gorizia, 27100 Pavia PV, Italy"
60c0b6d0-7f72-11f0-98c3-325096b39f47,Göschenen,46.6658090000,8.5887970000,CH,Europe/Zurich,"Göschenen (Göschenen), UR, Switzerland"
60c0b702-7f72-11f0-ba28-325096b39f47,Gossau SG Bahnhof,47.411994,9.253477,CH,Europe/Zurich,"Gossau (SG) Bahnhof, Sportstrasse, 9200 Gossau (SG), Switzerland"
60c0b73e-7f72-11f0-bfd5-325096b39f47,Graz Hbf,47.0678420000,15.4156640000,AT,Europe/Vienna,"Graz Hauptbahnhof, 8020 Graz, Austria"
60c0b77a-7f72-11f0-8d13-325096b39f47,Great Malvern,52.109165,-2.318289,GB,Europe/London,"Great Malvern, Malvern Hills, WOR, ENG, United Kingdom"
60c0b7b6-7f72-11f0-ba1e-325096b39f47,Grenchen Nord,47.1918210000,7.3894560000,CH,Europe/Zurich,"Grenchen Airport, 3296 Grenchen, Switzerland"
60c0b7f2-7f72-11f0-813e-325096b39f47,Grenoble,45.191493,5.714584,FR,Europe/Paris,"Grenoble, ARA, France"
60c0b82e-7f72-11f0-b019-325096b39f47,Grimsby Town,53.564091,-0.086922,GB,Europe/London,"Grimsby, LIN, ENG, United Kingdom"
60c0b86a-7f72-11f0-87f3-325096b39f47,Grindelwald,46.6243680000,8.0333000000,CH,Europe/Zurich,"Grindelwald, BE, Switzerland"
60c0b8a6-7f72-11f0-839c-325096b39f47,Grüsch,46.9804940000,9.6458030000,CH,Europe/Zurich,"Grüsch, Grisons, Switzerland"
60c0b8e2-7f72-11f0-b6cd-325096b39f47,Gstaad,46.4747790000,7.2843900000,CH,Europe/Zurich,"Gstaad, BE, Switzerland"
60c0b91e-7f72-11f0-9c34-325096b39f47,Guadalajara Estación,40.6441032,-3.1822298,ES,Europe/Madrid,"Guadalajara, Calle de Francisco Aritio, 19004 Guadalajara, Spain"
60c0b95a-7f72-11f0-a377-325096b39f47,Gudmont,48.3382279,5.1408271,FR,Europe/Paris,"Mairie de Gudmont-Villiers, Rue de la Priole, 52320 Gudmont-Villiers, France"
60c0b996-7f72-11f0-bb82-325096b39f47,Guildford Station,51.236912,-0.580409,GB,Europe/London,"Guildford Station, Guildford, SRY, ENG, United Kingdom"
60c0b9d2-7f72-11f0-8eba-325096b39f47,Guillerval,48.3744455,2.0598748,FR,Europe/Paris,"Guillerval (Guillerval), ES, France"
60c0ba0e-7f72-11f0-b684-325096b39f47,Hagen Hbf,51.362744,7.460246,DE,Europe/Berlin,"Hagen Hauptbahnhof, Am Hauptbahnhof, 58089 Hagen, Germany"
60c0ba4a-7f72-11f0-b1be-325096b39f47,Halle (Saale) Hbf,51.477509,11.987088,DE,Europe/Berlin,"Halle (Saale) Hbf (Ost) ESTW-UZ, Delitzscher Straße, 06112 Halle (Saale), Germany"
60c0ba86-7f72-11f0-a808-325096b39f47,Hamburg Hbf,53.552732,10.006908,DE,Europe/Berlin,"Hamburg Hauptbahnhof, Südsteg, 20099 Hamburg, Germany"
60c0bac2-7f72-11f0-8009-325096b39f47,Hampstead Heath,51.555779,-0.165159,GB,Europe/London,"Hampstead Heath, Gospel Oak, London, ENG, United Kingdom"
60c0bafe-7f72-11f0-9b83-325096b39f47,Hanau Hbf,50.12128,8.929165,DE,Europe/Berlin,"rail & fresh WC Hanau Hbf, Am Hauptbahnhof, 63450 Hanau, Germany"
60c0bb3a-7f72-11f0-9211-325096b39f47,Hannover Hbf,52.376763,9.741016,DE,Europe/Berlin,"Hanover Central Station, Niki-de-Saint-Phalle-Promenade, 30159 Hanover, Germany"
60c0bb76-7f72-11f0-84c0-325096b39f47,Harfleur,49.5136336,0.1989828,FR,Europe/Paris,"Harfleur, NOR, France"
60c0bbb2-7f72-11f0-8587-325096b39f47,Harwich Town,51.944157,1.285469,GB,Europe/London,"Town Community (Town), RCT, WLS, United Kingdom"
60c0bbee-7f72-11f0-bdc5-325096b39f47,Hawarden Station,53.185703,-3.032561,GB,Europe/London,"Hawarden, Woodlands Court, Hawarden, CH5 3NB, United Kingdom"
60c0bc2a-7f72-11f0-9294-325096b39f47,Heerbrugg,47.4103940000,9.6272310000,CH,Europe/Zurich,"Heerbrugg, Aechelistrasse, 9435 Heerbrugg, Switzerland"
60c0bc66-7f72-11f0-9b0e-325096b39f47,Heidelberg Hbf,49.403779,8.675741,DE,Europe/Berlin,"Heidelberg Hauptbahnhof, Max-Planck-Ring, 69115 Heidelberg, Germany"
60c0bca2-7f72-11f0-8528-325096b39f47,Heilbronn Hbf,49.143308,9.207713,DE,Europe/Berlin,"Heilbronn Hauptbahnhof, Willy-Brandt-Platz, 74072 Heilbronn, Germany"
60c0bce8-7f72-11f0-b27f-325096b39f47,Herisau Bahnhof,47.389818,9.276535,CH,Europe/Zurich,"Herisau Bahnhof, Bahnhofplatz, 9100 Herisau, Switzerland"
68f5110c-7f72-11f0-b8b0-325096b39f47,Herning St.,56.1323940000,8.9792340000,DK,Europe/Copenhagen,"Herning, Dronningens Boulevard, 7400 Herning, Denmark"
68f512ce-7f72-11f0-a717-325096b39f47,Hertford North,51.798328,-0.092961,GB,Europe/London,"River Hertford, Hunmanby, YO14 9QE, United Kingdom"
68f51332-7f72-11f0-a9c4-325096b39f47,Herzberg (Harz),51.643864,10.329927,DE,Europe/Berlin,"Herzberg (Harz), Bahnhofstraße 44, 37412 Herzberg, Germany"
68f51378-7f72-11f0-9343-325096b39f47,Herzogenbuchsee,47.1880910000,7.7009500000,CH,Europe/Zurich,"Herzogenbuchsee, BE, Switzerland"
68f513be-7f72-11f0-9a82-325096b39f47,Hildesheim Hbf,52.160627,9.953494,DE,Europe/Berlin,"Hildesheim Hauptbahnhof, Altes Dorf, 31137 Hildesheim, Germany"
68f513fa-7f72-11f0-af99-325096b39f47,Hinwil Bahnhof,47.299449,8.840666,CH,Europe/Zurich,"Hinwil Bahnhof, Bahnhofplatz, 8349 Hadlikon, Switzerland"
68f51436-7f72-11f0-b529-325096b39f47,Hirson,49.91455,4.08432,FR,Europe/Paris,"Hirson (Hirson), AS, France"
68f51472-7f72-11f0-8a9f-325096b39f47,Hof Hbf,50.307743,11.923067,DE,Europe/Berlin,"Hof Hauptbahnhof, Bahnhofsplatz, 95028 Hof, Germany"
68f514ae-7f72-11f0-bd2a-325096b39f47,Hombourg-Budange,49.2823957,6.3507488,FR,Europe/Paris,"Hombourg-Budange, GES, France"
68f5159e-7f72-11f0-949f-325096b39f47,Horgen Bahnhof,47.261497,8.596114,CH,Europe/Zurich,"Horgen Bahnhof, Bahnhofstrasse, 8810 Horgen, Switzerland"
68f515da-7f72-11f0-a2d9-325096b39f47,Houlgate,49.3000711,-0.0772276,FR,Europe/Paris,"Houlgate, NOR, France"
68f51616-7f72-11f0-b454-325096b39f47,Hovmantorp station,56.78626,15.139884,SE,Europe/Stockholm,"Hovmantorp, Storgatan, 360 51 Hovmantorp, Sweden"
68f51652-7f72-11f0-b268-325096b39f47,Hüntwangen-Wil,47.5812610000,8.5128470000,CH,Europe/Zurich,"Hüntwangen, Danielstrasse, 8194 Hüntwangen, Switzerland"
68f5168e-7f72-11f0-963c-325096b39f47,Huttwil,47.1145950000,7.8427280000,CH,Europe/Zurich,"Huttwil, BE, Switzerland"
68f516ca-7f72-11f0-84db-325096b39f47,Igea Marina,44.130653,12.482852,IT,Europe/Rome,"Bellaria-Igea Marina, RN, Italy"
68f51710-7f72-11f0-a120-325096b39f47,Ilanz,46.7753510000,9.2074440000,CH,Europe/Zurich,"Ilanz (Ilanz/Glion), Grisons, Switzerland"
68f5174c-7f72-11f0-b4bf-325096b39f47,Illnau Bahnhof,47.408659,8.722916,CH,Europe/Zurich,"Illnau Bahnhof, Stationsstrasse, 8308 Illnau-Effretikon, Switzerland"
68f51788-7f72-11f0-a98d-325096b39f47,Imperia,43.892328,8.039091,IT,Europe/Rome,"Provincia di Imperia, Italy"
68f517c4-7f72-11f0-8f94-325096b39f47,Ingolstadt Hbf,48.744537,11.437335,DE,Europe/Berlin,"Ingolstadt Hauptbahnhof Ihf, 85046 Ingolstadt, Germany"
68f5180a-7f72-11f0-81d8-325096b39f47,Ins,46.9998300000,7.0995540000,CH,Europe/Zurich,"Ins, BE, Switzerland"
68f51846-7f72-11f0-9234-325096b39f47,Interlaken Ost,46.6906910000,7.8689770000,CH,Europe/Zurich,"3800 Interlaken, Switzerland"
68f51882-7f72-11f0-a5c0-325096b39f47,Issoudun,46.948763,1.985834,FR,Europe/Paris,"Issoudun, CVL, France"
68f518be-7f72-11f0-92a3-325096b39f47,Jena Paradies,50.924853,11.587464,DE,Europe/Berlin,"Jena Paradies, Knebelstraße 1, 07743 Jena, Germany"
68f518fa-7f72-11f0-a195-325096b39f47,Jestetten,47.6544060000,8.5732820000,DE,Europe/Berlin,"Jestetten, BW, Germany"
68f51936-7f72-11f0-82f0-325096b39f47,Jeumont,50.29606,4.08645,FR,Europe/Paris,"Jeumont, HDF, France"
68f51972-7f72-11f0-a469-325096b39f47,Joué-lès-Tours,47.3541741,0.6675586,FR,Europe/Paris,"Joué-lès-Tours, CVL, France"
68f519ae-7f72-11f0-af29-325096b39f47,Jussey,47.8166670000,5.9000000000,FR,Europe/Paris,"Jussey (Jussey), HN, France"
68f519f4-7f72-11f0-a44c-325096b39f47,Kaltenkirchen (Holst),53.834454,9.967203,DE,Europe/Berlin,"Kaltenkirchen, Am Bahnhof, 24568 Kaltenkirchen, Germany"
68f51a30-7f72-11f0-aec0-325096b39f47,Kandersteg,46.4955440000,7.6712680000,CH,Europe/Zurich,"Kandersteg, BE, Switzerland"
68f51a6c-7f72-11f0-86de-325096b39f47,Karlsruhe Hbf,48.993509649554700,8.401848077774050,DE,Europe/Berlin,"Karlsruhe Hauptbahnhof, Victor-Gollancz-Straße, 76137 Karlsruhe, Germany"
68f51aa8-7f72-11f0-bff0-325096b39f47,Kassel Hbf,51.318257,9.489498,DE,Europe/Berlin,"Kassel Hauptbahnhof Kpf, Hardenbergstraße, 34119 Kassel, Germany"
68f51ae4-7f72-11f0-843b-325096b39f47,Kempten (Allgäu) Hbf,47.711748,10.317611,DE,Europe/Berlin,"Kempten (Allgäu) Hbf, Eicher Straße, 87435 Kempten (Allgäu), Germany"
68f51b20-7f72-11f0-974b-325096b39f47,Kentish Town Station,51.550338,-0.140446,GB,Europe/London,"Kentish Town Station, London, NW5 2EN, United Kingdom"
68f51b66-7f72-11f0-892f-325096b39f47,Kenton Station,51.581436,-0.317123,GB,Europe/London,"Kenton Station, Kenton Road, London, HA3 8AQ, United Kingdom"
68f51ba2-7f72-11f0-910f-325096b39f47,Kerzers,46.9750730000,7.1927900000,CH,Europe/Zurich,"Kerzers, FR, Switzerland"
68f51be8-7f72-11f0-aa69-325096b39f47,Kiel Hbf,54.314982,10.131975,DE,Europe/Berlin,"Kiel Hbf Stellwerk Ks, Marthastraße, 24114 Kiel, Germany"
68f51c24-7f72-11f0-a4a4-325096b39f47,Killwangen-Spreitenbach,47.4333340000,8.3541870000,CH,Europe/Zurich,"Killwangen, 8956 Killwangen, Switzerland"
68f51c60-7f72-11f0-8dd5-325096b39f47,Kloten Bahnhof,47.448832,8.583781,CH,Europe/Zurich,"Kloten Bahnhof, Lindenstrasse, 8302 Kloten, Switzerland"
68f51c9c-7f72-11f0-983e-325096b39f47,Koblenz Hbf,50.35108,7.588648,DE,Europe/Berlin,"Koblenz Hauptbahnhof, 56065 Koblenz, Germany"
